time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-02 00:00:00+00:00,10,5,24,13
2026-01-03 00:00:00+00:00,9,6,24,10
2026-01-04 00:00:00+00:00,46,13,63,27
2026-01-05 00:00:00+00:00,38,6,39,26
2026-01-06 00:00:00+00:00,47,10,65,24
2026-01-07 00:00:00+00:00,35,9,57,30
2026-01-08 00:00:00+00:00,39,7,46,31
2026-01-09 00:00:00+00:00,52,17,81,30
2026-01-10 00:00:00+00:00,32,5,13,13
2026-01-11 00:00:00+00:00,44,9,20,16
2026-01-12 00:00:00+00:00,39,11,57,31
2026-01-13 00:00:00+00:00,41,10,33,19
2026-01-14 00:00:00+00:00,37,6,50,28
2026-01-15 00:00:00+00:00,45,8,67,42
