url_path,views_total,views_unique
/nutui-uniapp/nutui-uniapp,204,147
/nutui-uniapp/nutui-uniapp/releases,45,35
/nutui-uniapp/nutui-uniapp/issues,45,20
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui,16,13
/nutui-uniapp/nutui-uniapp/pulls,11,1
/nutui-uniapp/nutui-uniapp/tree/main/example,10,8
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/src,8,6
/nutui-uniapp/nutui-uniapp/tree/main/packages/nutui/components,7,7
/nutui-uniapp/nutui-uniapp/issues/430,7,4
/nutui-uniapp/nutui-uniapp/tree/main/example/src,6,3
